s2_patch_path,s1_patch_path,patch_id
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0008.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0008_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0008
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0009.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0009_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0009
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0010.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0010_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0010
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0011.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0011_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0011
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0012.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0012_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0012
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0013.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0013_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0013
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0014.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0014_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0014
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0015.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0015_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0015
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0016.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0016_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0016
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0017.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0017_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0017
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0018.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0018_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0018
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0019.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0019_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0019
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0020.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0020_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0020
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0021.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0021_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0021
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0022.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0022_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0022
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0023.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0023_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0023
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0024.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0024_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0024
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0025.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0025_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0025
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0026.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0026_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0026
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0027.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0027_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0027
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0028.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0028_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0028
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0029.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0029_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0029
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0030.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0030_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0030
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0031.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0031_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0031
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0032.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0032_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0032
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0033.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0033_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0033
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0034.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0034_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0034
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0035.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0035_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0035
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0036.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0036_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0036
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0037.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0037_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0037
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0038.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0038_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0038
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0039.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0039_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0039
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0040.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0040_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0040
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0041.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0041_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0041
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0042.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0042_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0042
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0043.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0043_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0043
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0044.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0044_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0044
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0045.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0045_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0045
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0046.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0046_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0046
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0047.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0047_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0047
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0048.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0048_S1_match.tif,S2A_MSIL2A_20230121T075231_N0510_R135_T36MXE_20240807T205054_patch_0048
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0000.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0000_S1_match.tif,S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0000
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0001.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0001_S1_match.tif,S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0001
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0002.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0002_S1_match.tif,S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0002
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0003.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0003_S1_match.tif,S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0003
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0004.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0004_S1_match.tif,S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0004
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0005.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0005_S1_match.tif,S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0005
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0006.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0006_S1_match.tif,S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0006
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0007.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0007_S1_match.tif,S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0007
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0008.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0008_S1_match.tif,S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0008
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0009.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0009_S1_match.tif,S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0009
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0010.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0010_S1_match.tif,S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0010
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0011.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0011_S1_match.tif,S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0011
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0012.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0012_S1_match.tif,S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0012
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0013.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0013_S1_match.tif,S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0013
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0014.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0014_S1_match.tif,S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0014
/Users/dakshanjaria/Kenya AOI/Sentinel2_Patches/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0015.tif,/Users/dakshanjaria/Kenya AOI/S1_Clipped_All/S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0015_S1_match.tif,S2A_MSIL2A_20240604T074621_N0510_R135_T36MXE_20240604T111653_patch_0015
